"","country","year","admin1","admin2","vaccine_name","target_define","doses","target_number"
"3118","GHA",2020,"Greater Accra","La-Dade-Kotopon","MCV1","SURVIVING_INFANT",9312,9816
"3119","GHA",2020,"Greater Accra","La-Dade-Kotopon","DTP3","SURVIVING_INFANT",9453,9816
"3120","GHA",2020,"Greater Accra","La-Dade-Kotopon","BCG","LIVE_BIRTH",3374,10042
"3121","GHA",2020,"Greater Accra","La-Nkwantanang-Madina","DTP1","SURVIVING_INFANT",6514,6371
"3122","GHA",2020,"Greater Accra","La-Nkwantanang-Madina","DTP3","SURVIVING_INFANT",6791,6371
"3123","GHA",2020,"Greater Accra","La-Nkwantanang-Madina","MCV1","SURVIVING_INFANT",7015,6371
"3124","GHA",2020,"Greater Accra","La-Nkwantanang-Madina","YFV","SURVIVING_INFANT",7177,6371
"3125","GHA",2020,"Greater Accra","La-Nkwantanang-Madina","BCG","LIVE_BIRTH",7390,6508
"3126","GHA",2020,"Greater Accra","Ledzokuku","DTP1","SURVIVING_INFANT",6735,7580
"3127","GHA",2020,"Greater Accra","Ledzokuku","DTP3","SURVIVING_INFANT",7108,7580
"3128","GHA",2020,"Greater Accra","Ledzokuku","YFV","SURVIVING_INFANT",7503,7580
"3129","GHA",2020,"Greater Accra","Ledzokuku","MCV1","SURVIVING_INFANT",7920,7580
"3130","GHA",2020,"Greater Accra","Ledzokuku","BCG","LIVE_BIRTH",8260,7748
"3131","GHA",2020,"Greater Accra","Ningo Prampram","DTP1","SURVIVING_INFANT",4927,4403
"3132","GHA",2020,"Greater Accra","Ningo Prampram","DTP3","SURVIVING_INFANT",4936,4403
"3133","GHA",2020,"Greater Accra","Ningo Prampram","YFV","SURVIVING_INFANT",5392,4403
"3134","GHA",2020,"Greater Accra","Ningo Prampram","MCV1","SURVIVING_INFANT",5420,4403
"3135","GHA",2020,"Greater Accra","Ningo Prampram","BCG","LIVE_BIRTH",4783,4490
"3136","GHA",2020,"Greater Accra","Okai Koi North","DTP1","SURVIVING_INFANT",7896,10935
"3137","GHA",2020,"Greater Accra","Okai Koi North","MCV1","SURVIVING_INFANT",8963,10935
"3138","GHA",2020,"Greater Accra","Okai Koi North","YFV","SURVIVING_INFANT",9056,10935
"3139","GHA",2020,"Greater Accra","Okai Koi North","DTP3","SURVIVING_INFANT",10052,10935
"3140","GHA",2020,"Greater Accra","Okai Koi North","BCG","LIVE_BIRTH",6425,11190
"3141","GHA",2020,"Greater Accra","Shai-Osudoku","MCV1","SURVIVING_INFANT",4355,3476
"3142","GHA",2020,"Greater Accra","Shai-Osudoku","YFV","SURVIVING_INFANT",4358,3476
"3143","GHA",2020,"Greater Accra","Shai-Osudoku","DTP3","SURVIVING_INFANT",4448,3476
"3144","GHA",2020,"Greater Accra","Shai-Osudoku","DTP1","SURVIVING_INFANT",5285,3476
"3145","GHA",2020,"Greater Accra","Shai-Osudoku","BCG","LIVE_BIRTH",7735,3540
"3146","GHA",2020,"Greater Accra","Tema","YFV","SURVIVING_INFANT",7312,9552
"3147","GHA",2020,"Greater Accra","Tema","DTP3","SURVIVING_INFANT",7730,9552
"3148","GHA",2020,"Greater Accra","Tema","DTP1","SURVIVING_INFANT",8437,9552
"3149","GHA",2020,"Greater Accra","Tema","MCV1","SURVIVING_INFANT",11639,9552
"3150","GHA",2020,"Greater Accra","Tema","BCG","LIVE_BIRTH",11433,9772
"3151","GHA",2020,"Greater Accra","Tema West","DTP1","SURVIVING_INFANT",4686,6514
"3152","GHA",2020,"Greater Accra","Tema West","DTP3","SURVIVING_INFANT",5453,6514
"3153","GHA",2020,"Greater Accra","Tema West","MCV1","SURVIVING_INFANT",6833,6514
"3154","GHA",2020,"Greater Accra","Tema West","YFV","SURVIVING_INFANT",6868,6514
"3155","GHA",2020,"Greater Accra","Tema West","BCG","LIVE_BIRTH",3637,6655
"3156","GHA",2020,"Greater Accra","Weija-Gbawe","DTP1","SURVIVING_INFANT",7454,8578
"3157","GHA",2020,"Greater Accra","Weija-Gbawe","YFV","SURVIVING_INFANT",8305,8578
"3158","GHA",2020,"Greater Accra","Weija-Gbawe","DTP3","SURVIVING_INFANT",8420,8578
"3159","GHA",2020,"Greater Accra","Weija-Gbawe","MCV1","SURVIVING_INFANT",8536,8578
"3160","GHA",2020,"Greater Accra","Weija-Gbawe","BCG","LIVE_BIRTH",7000,8772
"3161","GHA",2020,"North East","Bunkpurugu -Nakpanduri","MCV1","SURVIVING_INFANT",4690,4659
"3162","GHA",2020,"North East","Bunkpurugu -Nakpanduri","YFV","SURVIVING_INFANT",4690,4659
"3163","GHA",2020,"North East","Bunkpurugu -Nakpanduri","DTP3","SURVIVING_INFANT",4800,4659
"3164","GHA",2020,"North East","Bunkpurugu -Nakpanduri","DTP1","SURVIVING_INFANT",4877,4659
"3165","GHA",2020,"North East","Bunkpurugu -Nakpanduri","BCG","LIVE_BIRTH",4906,4753
"3166","GHA",2020,"North East","Chereponi","YFV","SURVIVING_INFANT",3371,3687
"3167","GHA",2020,"North East","Chereponi","MCV1","SURVIVING_INFANT",3800,3687
"3168","GHA",2020,"North East","Chereponi","DTP3","SURVIVING_INFANT",4264,3687
"3169","GHA",2020,"North East","Chereponi","DTP1","SURVIVING_INFANT",4328,3687
"3170","GHA",2020,"North East","Chereponi","BCG","LIVE_BIRTH",3959,3756
"3171","GHA",2020,"North East","East Mamprusi","YFV","SURVIVING_INFANT",8471,6985
"3172","GHA",2020,"North East","East Mamprusi","MCV1","SURVIVING_INFANT",8503,6985
"3173","GHA",2020,"North East","East Mamprusi","DTP3","SURVIVING_INFANT",8523,6985
"3174","GHA",2020,"North East","East Mamprusi","DTP1","SURVIVING_INFANT",8781,6985
"3175","GHA",2020,"North East","East Mamprusi","BCG","LIVE_BIRTH",9749,7139
"3176","GHA",2020,"North East","Mamprugu-Moagduri","MCV1","SURVIVING_INFANT",3650,3321
"3177","GHA",2020,"North East","Mamprugu-Moagduri","YFV","SURVIVING_INFANT",3662,3321
"3178","GHA",2020,"North East","Mamprugu-Moagduri","DTP1","SURVIVING_INFANT",4091,3321
"3179","GHA",2020,"North East","Mamprugu-Moagduri","DTP3","SURVIVING_INFANT",4145,3321
"3180","GHA",2020,"North East","Mamprugu-Moagduri","BCG","LIVE_BIRTH",4369,3380
"3181","GHA",2020,"North East","West Mamprusi","YFV","SURVIVING_INFANT",7326,7475
"3182","GHA",2020,"North East","West Mamprusi","MCV1","SURVIVING_INFANT",7356,7475
"3183","GHA",2020,"North East","West Mamprusi","DTP3","SURVIVING_INFANT",7569,7475
"3184","GHA",2020,"North East","West Mamprusi","DTP1","SURVIVING_INFANT",8324,7475
"3185","GHA",2020,"North East","West Mamprusi","BCG","LIVE_BIRTH",8226,7642
"3186","GHA",2020,"North East","Yunyoo-Nasuan","YFV","SURVIVING_INFANT",2782,3326
"3187","GHA",2020,"North East","Yunyoo-Nasuan","MCV1","SURVIVING_INFANT",3069,3326
"3188","GHA",2020,"North East","Yunyoo-Nasuan","DTP3","SURVIVING_INFANT",3205,3326
"3189","GHA",2020,"North East","Yunyoo-Nasuan","DTP1","SURVIVING_INFANT",3323,3326
"3190","GHA",2020,"North East","Yunyoo-Nasuan","BCG","LIVE_BIRTH",3173,3386
"3191","GHA",2020,"Northern","Gushiegu","YFV","SURVIVING_INFANT",7802,6496
"3192","GHA",2020,"Northern","Gushiegu","MCV1","SURVIVING_INFANT",8125,6496
"3193","GHA",2020,"Northern","Gushiegu","DTP3","SURVIVING_INFANT",8406,6496
"3194","GHA",2020,"Northern","Gushiegu","DTP1","SURVIVING_INFANT",9085,6496
"3195","GHA",2020,"Northern","Gushiegu","BCG","LIVE_BIRTH",8204,6637
"3196","GHA",2020,"Northern","Karaga","MCV1","SURVIVING_INFANT",6010,4786
"3197","GHA",2020,"Northern","Karaga","YFV","SURVIVING_INFANT",6021,4786
"3198","GHA",2020,"Northern","Karaga","DTP3","SURVIVING_INFANT",6231,4786
"3199","GHA",2020,"Northern","Karaga","DTP1","SURVIVING_INFANT",6389,4786
"3200","GHA",2020,"Northern","Karaga","BCG","LIVE_BIRTH",6010,4883
"3201","GHA",2020,"Northern","Kpandai","MCV1","SURVIVING_INFANT",6384,6374
"3202","GHA",2020,"Northern","Kpandai","YFV","SURVIVING_INFANT",6439,6374
"3203","GHA",2020,"Northern","Kpandai","DTP3","SURVIVING_INFANT",7173,6374
"3204","GHA",2020,"Northern","Kpandai","DTP1","SURVIVING_INFANT",7563,6374
"3205","GHA",2020,"Northern","Kpandai","BCG","LIVE_BIRTH",6716,6512
"3206","GHA",2020,"Northern","Kumbungu","YFV","SURVIVING_INFANT",5105,2954
"3207","GHA",2020,"Northern","Kumbungu","DTP3","SURVIVING_INFANT",5262,2954
"3208","GHA",2020,"Northern","Kumbungu","MCV1","SURVIVING_INFANT",5308,2954
"3209","GHA",2020,"Northern","Kumbungu","DTP1","SURVIVING_INFANT",5470,2954
"3210","GHA",2020,"Northern","Kumbungu","BCG","LIVE_BIRTH",4924,3004
"3211","GHA",2020,"Northern","Mion","YFV","SURVIVING_INFANT",5640,5030
"3212","GHA",2020,"Northern","Mion","MCV1","SURVIVING_INFANT",5871,5030
"3213","GHA",2020,"Northern","Mion","DTP3","SURVIVING_INFANT",6265,5030
"3214","GHA",2020,"Northern","Mion","DTP1","SURVIVING_INFANT",6301,5030
"3215","GHA",2020,"Northern","Mion","BCG","LIVE_BIRTH",5531,5134
"3216","GHA",2020,"Northern","Nanton","MCV1","SURVIVING_INFANT",3685,3459
"3217","GHA",2020,"Northern","Nanton","YFV","SURVIVING_INFANT",3801,3459
"3218","GHA",2020,"Northern","Nanton","DTP3","SURVIVING_INFANT",4085,3459
"3219","GHA",2020,"Northern","Nanton","DTP1","SURVIVING_INFANT",4232,3459
"3220","GHA",2020,"Northern","Nanton","BCG","LIVE_BIRTH",3846,3522
"3221","GHA",2020,"Northern","Nanumba North","YFV","SURVIVING_INFANT",7424,7962
"3222","GHA",2020,"Northern","Nanumba North","MCV1","SURVIVING_INFANT",7844,7962
"3223","GHA",2020,"Northern","Nanumba North","DTP3","SURVIVING_INFANT",8555,7962
"3224","GHA",2020,"Northern","Nanumba North","DTP1","SURVIVING_INFANT",8785,7962
"3225","GHA",2020,"Northern","Nanumba North","BCG","LIVE_BIRTH",8993,8141
"3226","GHA",2020,"Northern","Nanumba South","YFV","SURVIVING_INFANT",6083,5641
"3227","GHA",2020,"Northern","Nanumba South","MCV1","SURVIVING_INFANT",6208,5641
"3228","GHA",2020,"Northern","Nanumba South","DTP3","SURVIVING_INFANT",7182,5641
"3229","GHA",2020,"Northern","Nanumba South","DTP1","SURVIVING_INFANT",7502,5641
"3230","GHA",2020,"Northern","Nanumba South","BCG","LIVE_BIRTH",5944,5760
"3231","GHA",2020,"Northern","Saboba","YFV","SURVIVING_INFANT",4345,4298
"3232","GHA",2020,"Northern","Saboba","MCV1","SURVIVING_INFANT",4348,4298
"3233","GHA",2020,"Northern","Saboba","DTP1","SURVIVING_INFANT",4727,4298
"3234","GHA",2020,"Northern","Saboba","DTP3","SURVIVING_INFANT",4746,4298
"3235","GHA",2020,"Northern","Saboba","BCG","LIVE_BIRTH",4356,4382
"3236","GHA",2020,"Northern","Sagnarigu","DTP1","SURVIVING_INFANT",9634,8472
"3237","GHA",2020,"Northern","Sagnarigu","YFV","SURVIVING_INFANT",9794,8472
"3238","GHA",2020,"Northern","Sagnarigu","DTP3","SURVIVING_INFANT",10050,8472
"3239","GHA",2020,"Northern","Sagnarigu","MCV1","SURVIVING_INFANT",10119,8472
"3240","GHA",2020,"Northern","Sagnarigu","BCG","LIVE_BIRTH",8899,8663
"3241","GHA",2020,"Northern","Savelugu","YFV","SURVIVING_INFANT",5257,5381
"3242","GHA",2020,"Northern","Savelugu","MCV1","SURVIVING_INFANT",5361,5381
"3243","GHA",2020,"Northern","Savelugu","DTP3","SURVIVING_INFANT",5737,5381
"3244","GHA",2020,"Northern","Savelugu","DTP1","SURVIVING_INFANT",5830,5381
"3245","GHA",2020,"Northern","Savelugu","BCG","LIVE_BIRTH",6773,5493
"3246","GHA",2020,"Northern","Tamale","YFV","SURVIVING_INFANT",15580,11993
"3247","GHA",2020,"Northern","Tamale","MCV1","SURVIVING_INFANT",16148,11993
"3248","GHA",2020,"Northern","Tamale","DTP3","SURVIVING_INFANT",19475,11993
"3249","GHA",2020,"Northern","Tamale","DTP1","SURVIVING_INFANT",21005,11993
"3250","GHA",2020,"Northern","Tamale","BCG","LIVE_BIRTH",23374,12274
"3251","GHA",2020,"Northern","Tatale-Sangule","MCV1","SURVIVING_INFANT",4699,3931
"3252","GHA",2020,"Northern","Tatale-Sangule","YFV","SURVIVING_INFANT",4713,3931
"3253","GHA",2020,"Northern","Tatale-Sangule","DTP1","SURVIVING_INFANT",4782,3931
"3254","GHA",2020,"Northern","Tatale-Sangule","DTP3","SURVIVING_INFANT",5167,3931
"3255","GHA",2020,"Northern","Tatale-Sangule","BCG","LIVE_BIRTH",4251,4007
"3256","GHA",2020,"Northern","Tolon","YFV","SURVIVING_INFANT",5423,4542
"3257","GHA",2020,"Northern","Tolon","MCV1","SURVIVING_INFANT",5728,4542
"3258","GHA",2020,"Northern","Tolon","DTP1","SURVIVING_INFANT",6216,4542
"3259","GHA",2020,"Northern","Tolon","DTP3","SURVIVING_INFANT",6249,4542
"3260","GHA",2020,"Northern","Tolon","BCG","LIVE_BIRTH",6140,4633
"3261","GHA",2020,"Northern","Yendi","YFV","SURVIVING_INFANT",8222,6863
"3262","GHA",2020,"Northern","Yendi","MCV1","SURVIVING_INFANT",8433,6863
"3263","GHA",2020,"Northern","Yendi","DTP3","SURVIVING_INFANT",8739,6863
"3264","GHA",2020,"Northern","Yendi","DTP1","SURVIVING_INFANT",9212,6863
"3265","GHA",2020,"Northern","Yendi","BCG","LIVE_BIRTH",10126,7013
"3266","GHA",2020,"Northern","Zabzugu","YFV","SURVIVING_INFANT",4608,4176
"3267","GHA",2020,"Northern","Zabzugu","MCV1","SURVIVING_INFANT",4825,4176
"3268","GHA",2020,"Northern","Zabzugu","DTP3","SURVIVING_INFANT",4983,4176
"3269","GHA",2020,"Northern","Zabzugu","DTP1","SURVIVING_INFANT",5305,4176
"3270","GHA",2020,"Northern","Zabzugu","BCG","LIVE_BIRTH",4938,4257
"3271","GHA",2020,"Oti","Biakoye","MCV1","SURVIVING_INFANT",3670,4223
"3272","GHA",2020,"Oti","Biakoye","YFV","SURVIVING_INFANT",3670,4223
"3273","GHA",2020,"Oti","Biakoye","DTP1","SURVIVING_INFANT",3682,4223
"3274","GHA",2020,"Oti","Biakoye","DTP3","SURVIVING_INFANT",3867,4223
"3275","GHA",2020,"Oti","Biakoye","BCG","LIVE_BIRTH",4050,4306
"3276","GHA",2020,"Oti","Jasikan","MCV1","SURVIVING_INFANT",3257,3911
"3277","GHA",2020,"Oti","Jasikan","YFV","SURVIVING_INFANT",3257,3911
"3278","GHA",2020,"Oti","Jasikan","DTP3","SURVIVING_INFANT",3613,3911
"3279","GHA",2020,"Oti","Jasikan","DTP1","SURVIVING_INFANT",3635,3911
"3280","GHA",2020,"Oti","Jasikan","BCG","LIVE_BIRTH",2995,3986
"3281","GHA",2020,"Oti","Kadjebi","DTP1","SURVIVING_INFANT",3351,3911
"3282","GHA",2020,"Oti","Kadjebi","YFV","SURVIVING_INFANT",3459,3911
"3283","GHA",2020,"Oti","Kadjebi","MCV1","SURVIVING_INFANT",3461,3911
"3284","GHA",2020,"Oti","Kadjebi","DTP3","SURVIVING_INFANT",3565,3911
"3285","GHA",2020,"Oti","Kadjebi","BCG","LIVE_BIRTH",3224,3986
"3286","GHA",2020,"Oti","Krachi East","YFV","SURVIVING_INFANT",7009,6719
"3287","GHA",2020,"Oti","Krachi East","MCV1","SURVIVING_INFANT",7058,6719
"3288","GHA",2020,"Oti","Krachi East","DTP1","SURVIVING_INFANT",7161,6719
"3289","GHA",2020,"Oti","Krachi East","DTP3","SURVIVING_INFANT",7288,6719
"3290","GHA",2020,"Oti","Krachi East","BCG","LIVE_BIRTH",6934,6865
"3291","GHA",2020,"Oti","Krachi Nchumuru","MCV1","SURVIVING_INFANT",4587,4535
"3292","GHA",2020,"Oti","Krachi Nchumuru","YFV","SURVIVING_INFANT",4604,4535
"3293","GHA",2020,"Oti","Krachi Nchumuru","DTP1","SURVIVING_INFANT",4710,4535
"3294","GHA",2020,"Oti","Krachi Nchumuru","DTP3","SURVIVING_INFANT",4795,4535
"3295","GHA",2020,"Oti","Krachi Nchumuru","BCG","LIVE_BIRTH",4575,4626
"3296","GHA",2020,"Oti","Krachi West","YFV","SURVIVING_INFANT",3479,3391
"3297","GHA",2020,"Oti","Krachi West","MCV1","SURVIVING_INFANT",3493,3391
"3298","GHA",2020,"Oti","Krachi West","DTP3","SURVIVING_INFANT",3607,3391
"3299","GHA",2020,"Oti","Krachi West","DTP1","SURVIVING_INFANT",3834,3391
"3300","GHA",2020,"Oti","Krachi West","BCG","LIVE_BIRTH",3647,3452
"3301","GHA",2020,"Oti","Nkwanta North","MCV1","SURVIVING_INFANT",5025,4119
"3302","GHA",2020,"Oti","Nkwanta North","YFV","SURVIVING_INFANT",5032,4119
"3303","GHA",2020,"Oti","Nkwanta North","DTP3","SURVIVING_INFANT",5440,4119
"3304","GHA",2020,"Oti","Nkwanta North","DTP1","SURVIVING_INFANT",5775,4119
"3305","GHA",2020,"Oti","Nkwanta North","BCG","LIVE_BIRTH",5995,4199
"3306","GHA",2020,"Oti","Nkwanta South","YFV","SURVIVING_INFANT",5741,6823
"3307","GHA",2020,"Oti","Nkwanta South","MCV1","SURVIVING_INFANT",5757,6823
"3308","GHA",2020,"Oti","Nkwanta South","DTP1","SURVIVING_INFANT",5818,6823
"3309","GHA",2020,"Oti","Nkwanta South","DTP3","SURVIVING_INFANT",5880,6823
"3310","GHA",2020,"Oti","Nkwanta South","BCG","LIVE_BIRTH",6523,6972
"3311","GHA",2020,"Savannah","Bole","YFV","SURVIVING_INFANT",5114,4054
"3312","GHA",2020,"Savannah","Bole","MCV1","SURVIVING_INFANT",5127,4054
"3313","GHA",2020,"Savannah","Bole","DTP3","SURVIVING_INFANT",5341,4054
"3314","GHA",2020,"Savannah","Bole","DTP1","SURVIVING_INFANT",5608,4054
"3315","GHA",2020,"Savannah","Bole","BCG","LIVE_BIRTH",5314,4132
"3316","GHA",2020,"Savannah","Central Gonja","YFV","SURVIVING_INFANT",5722,5275
"3317","GHA",2020,"Savannah","Central Gonja","MCV1","SURVIVING_INFANT",5863,5275
"3318","GHA",2020,"Savannah","Central Gonja","DTP3","SURVIVING_INFANT",6092,5275
"3319","GHA",2020,"Savannah","Central Gonja","DTP1","SURVIVING_INFANT",6529,5275
"3320","GHA",2020,"Savannah","Central Gonja","BCG","LIVE_BIRTH",6523,5384
"3321","GHA",2020,"Savannah","East Gonja","MCV1","SURVIVING_INFANT",5349,6530
"3322","GHA",2020,"Savannah","East Gonja","YFV","SURVIVING_INFANT",5425,6530
"3323","GHA",2020,"Savannah","East Gonja","DTP3","SURVIVING_INFANT",5543,6530
"3324","GHA",2020,"Savannah","East Gonja","DTP1","SURVIVING_INFANT",5747,6530
"3325","GHA",2020,"Savannah","East Gonja","BCG","LIVE_BIRTH",5222,6672
"3326","GHA",2020,"Savannah","North Gonja","MCV1","SURVIVING_INFANT",3193,3199
"3327","GHA",2020,"Savannah","North Gonja","YFV","SURVIVING_INFANT",3262,3199
"3328","GHA",2020,"Savannah","North Gonja","DTP3","SURVIVING_INFANT",3481,3199
"3329","GHA",2020,"Savannah","North Gonja","DTP1","SURVIVING_INFANT",3506,3199
"3330","GHA",2020,"Savannah","North Gonja","BCG","LIVE_BIRTH",3242,3255
"3331","GHA",2020,"Savannah","North-East Gonja","YFV","SURVIVING_INFANT",2437,3082
"3332","GHA",2020,"Savannah","North-East Gonja","MCV1","SURVIVING_INFANT",2446,3082
"3333","GHA",2020,"Savannah","North-East Gonja","DTP3","SURVIVING_INFANT",2630,3082
"3334","GHA",2020,"Savannah","North-East Gonja","DTP1","SURVIVING_INFANT",2684,3082
"3335","GHA",2020,"Savannah","North-East Gonja","BCG","LIVE_BIRTH",2507,3136
"3336","GHA",2020,"Savannah","Sawla-Tuna-Kalba","YFV","SURVIVING_INFANT",6044,6183
"3337","GHA",2020,"Savannah","Sawla-Tuna-Kalba","MCV1","SURVIVING_INFANT",6279,6183
"3338","GHA",2020,"Savannah","Sawla-Tuna-Kalba","DTP3","SURVIVING_INFANT",7943,6183
"3339","GHA",2020,"Savannah","Sawla-Tuna-Kalba","DTP1","SURVIVING_INFANT",7952,6183
"3340","GHA",2020,"Savannah","Sawla-Tuna-Kalba","BCG","LIVE_BIRTH",6489,6316
"3341","GHA",2020,"Savannah","West Gonja","YFV","SURVIVING_INFANT",3000,3064
"3342","GHA",2020,"Savannah","West Gonja","MCV1","SURVIVING_INFANT",3045,3064
"3343","GHA",2020,"Savannah","West Gonja","DTP3","SURVIVING_INFANT",3129,3064
"3344","GHA",2020,"Savannah","West Gonja","DTP1","SURVIVING_INFANT",3210,3064
"3345","GHA",2020,"Savannah","West Gonja","BCG","LIVE_BIRTH",3327,3116
"3346","GHA",2020,"Upper East","Bawku Municipal","YFV","SURVIVING_INFANT",5542,5771
"3347","GHA",2020,"Upper East","Bawku Municipal","MCV1","SURVIVING_INFANT",5585,5771
"3348","GHA",2020,"Upper East","Bawku Municipal","DTP3","SURVIVING_INFANT",5900,5771
"3349","GHA",2020,"Upper East","Bawku Municipal","DTP1","SURVIVING_INFANT",5937,5771
"3350","GHA",2020,"Upper East","Bawku Municipal","BCG","LIVE_BIRTH",7166,5893
"3351","GHA",2020,"Upper East","Bawku West","DTP1","SURVIVING_INFANT",5188,5568
"3352","GHA",2020,"Upper East","Bawku West","DTP3","SURVIVING_INFANT",5239,5568
"3353","GHA",2020,"Upper East","Bawku West","YFV","SURVIVING_INFANT",5288,5568
"3354","GHA",2020,"Upper East","Bawku West","MCV1","SURVIVING_INFANT",5471,5568
"3355","GHA",2020,"Upper East","Bawku West","BCG","LIVE_BIRTH",4794,5685
"3356","GHA",2020,"Upper East","Binduri","YFV","SURVIVING_INFANT",3090,3995
"3357","GHA",2020,"Upper East","Binduri","DTP1","SURVIVING_INFANT",3170,3995
"3358","GHA",2020,"Upper East","Binduri","MCV1","SURVIVING_INFANT",3198,3995
"3359","GHA",2020,"Upper East","Binduri","DTP3","SURVIVING_INFANT",3252,3995
"3360","GHA",2020,"Upper East","Binduri","BCG","LIVE_BIRTH",2843,4072
"3361","GHA",2020,"Upper East","Bolgatanga East","DTP1","SURVIVING_INFANT",2233,2290
"3362","GHA",2020,"Upper East","Bolgatanga East","MCV1","SURVIVING_INFANT",2248,2290
"3363","GHA",2020,"Upper East","Bolgatanga East","YFV","SURVIVING_INFANT",2248,2290
"3364","GHA",2020,"Upper East","Bolgatanga East","DTP3","SURVIVING_INFANT",2319,2290
"3365","GHA",2020,"Upper East","Bolgatanga East","BCG","LIVE_BIRTH",1787,2323
"3366","GHA",2020,"Upper East","Bolgatanga Municipal","DTP1","SURVIVING_INFANT",5517,6105
"3367","GHA",2020,"Upper East","Bolgatanga Municipal","YFV","SURVIVING_INFANT",5655,6105
"3368","GHA",2020,"Upper East","Bolgatanga Municipal","MCV1","SURVIVING_INFANT",5658,6105
"3369","GHA",2020,"Upper East","Bolgatanga Municipal","DTP3","SURVIVING_INFANT",5660,6105
"3370","GHA",2020,"Upper East","Bolgatanga Municipal","BCG","LIVE_BIRTH",6706,6236
"3371","GHA",2020,"Upper East","Bongo","DTP1","SURVIVING_INFANT",5285,5111
"3372","GHA",2020,"Upper East","Bongo","MCV1","SURVIVING_INFANT",5659,5111
"3373","GHA",2020,"Upper East","Bongo","YFV","SURVIVING_INFANT",5659,5111
"3374","GHA",2020,"Upper East","Bongo","DTP3","SURVIVING_INFANT",5719,5111
"3375","GHA",2020,"Upper East","Bongo","BCG","LIVE_BIRTH",4886,5217
"3376","GHA",2020,"Upper East","Builsa North","DTP1","SURVIVING_INFANT",2407,3741
"3377","GHA",2020,"Upper East","Builsa North","DTP3","SURVIVING_INFANT",2486,3741
"3378","GHA",2020,"Upper East","Builsa North","MCV1","SURVIVING_INFANT",2518,3741
"3379","GHA",2020,"Upper East","Builsa North","YFV","SURVIVING_INFANT",2518,3741
"3380","GHA",2020,"Upper East","Builsa North","BCG","LIVE_BIRTH",2639,3811
"3381","GHA",2020,"Upper East","Builsa South","YFV","SURVIVING_INFANT",2175,2777
"3382","GHA",2020,"Upper East","Builsa South","MCV1","SURVIVING_INFANT",2176,2777
"3383","GHA",2020,"Upper East","Builsa South","DTP1","SURVIVING_INFANT",2245,2777
"3384","GHA",2020,"Upper East","Builsa South","DTP3","SURVIVING_INFANT",2276,2777
"3385","GHA",2020,"Upper East","Builsa South","BCG","LIVE_BIRTH",2141,2822
"3386","GHA",2020,"Upper East","Garu","MCV1","SURVIVING_INFANT",3503,3880
"3387","GHA",2020,"Upper East","Garu","YFV","SURVIVING_INFANT",3537,3880
"3388","GHA",2020,"Upper East","Garu","DTP1","SURVIVING_INFANT",3827,3880
"3389","GHA",2020,"Upper East","Garu","DTP3","SURVIVING_INFANT",3933,3880
"3390","GHA",2020,"Upper East","Garu","BCG","LIVE_BIRTH",3923,3953
"3391","GHA",2020,"Upper East","Kasena-Nankana","YFV","SURVIVING_INFANT",3660,6329
"3392","GHA",2020,"Upper East","Kasena-Nankana","MCV1","SURVIVING_INFANT",3686,6329
"3393","GHA",2020,"Upper East","Kasena-Nankana","DTP3","SURVIVING_INFANT",3788,6329
"3394","GHA",2020,"Upper East","Kasena-Nankana","DTP1","SURVIVING_INFANT",3884,6329
"3395","GHA",2020,"Upper East","Kasena-Nankana","BCG","LIVE_BIRTH",4038,6466
"3396","GHA",2020,"Upper East","Kasena-Nankana West","YFV","SURVIVING_INFANT",3523,4451
