"","AreaCode","SR","District","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","CatNum","Severity","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"219","AREA # 050208","Sagaing","Shwebo","Tasei","MMR005011","Taze","Tasei","2","Yes - some difficulty",NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"220","AREA # 050208","Sagaing","Shwebo","Tasei","MMR005011","Taze","Tasei","3","Yes - a lot of difficulty",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","AREA # 050251","Sagaing","Shwebo","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)","4","Yes - cannot see at all",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","AREA # 050251","Sagaing","Shwebo","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)","1","No - no difficulty",107,217,235,210,220,250,204,249,184,127,96,66,62,46,33,30,19,9,7,5,3,4,3,4,3,3,1,1,2,NA,1,NA,2,3,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","AREA # 050251","Sagaing","Shwebo","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)","2","Yes - some difficulty",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","AREA # 050301","Sagaing","Monywa","Monywa","MMR005012","Monywa","Monywa","1","No - no difficulty",671,1891,2245,2048,2076,2309,2196,2191,2041,1662,1253,996,855,781,572,463,301,192,113,58,66,24,38,37,17,39,16,15,16,11,14,4,10,8,7,13,7,12,5,4,9,2,7,8,1,4,5,4,6,3,7,7,1,2,4,4,1,2,5,2,5,4,2,1,2,NA,1,1,1,1,3,3,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,NA,4
"225","AREA # 050301","Sagaing","Monywa","Monywa","MMR005012","Monywa","Monywa","2","Yes - some difficulty",1,1,2,2,NA,4,NA,NA,3,1,1,4,5,2,2,2,NA,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA
"226","AREA # 050301","Sagaing","Monywa","Monywa","MMR005012","Monywa","Monywa","3","Yes - a lot of difficulty",NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","AREA # 050301","Sagaing","Monywa","Monywa","MMR005012","Monywa","Monywa","4","Yes - cannot see at all",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","AREA # 050302","Sagaing","Monywa","Butalin","MMR005013","Budalin","Butalin","1","No - no difficulty",378,1003,1115,965,1010,1123,1028,998,906,683,468,306,254,199,118,76,45,24,17,9,10,9,2,8,3,3,4,3,2,2,3,3,3,3,2,2,NA,2,1,1,NA,NA,1,NA,NA,2,NA,NA,3,1,2,NA,1,NA,NA,2,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"229","AREA # 050302","Sagaing","Monywa","Butalin","MMR005013","Budalin","Butalin","2","Yes - some difficulty",NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","AREA # 050302","Sagaing","Monywa","Butalin","MMR005013","Budalin","Butalin","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","AREA # 050303","Sagaing","Monywa","Ayartaw","MMR005014","Ayadaw","Ayartaw","1","No - no difficulty",503,1203,1265,1104,1212,1242,1054,1190,972,639,430,326,254,189,133,100,52,30,24,13,17,8,11,4,7,11,5,5,3,3,2,3,3,4,2,3,1,3,2,5,NA,1,1,1,2,2,3,NA,NA,2,1,1,1,NA,3,3,NA,2,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","AREA # 050303","Sagaing","Monywa","Ayartaw","MMR005014","Ayadaw","Ayartaw","2","Yes - some difficulty",NA,2,2,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","AREA # 050303","Sagaing","Monywa","Ayartaw","MMR005014","Ayadaw","Ayartaw","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","AREA # 050304","Sagaing","Monywa","Chaung Oo","MMR005015","Chaung-U","Chaung Oo","1","No - no difficulty",292,697,724,655,620,681,596,620,567,439,314,215,170,142,107,75,36,24,10,4,8,6,10,6,4,8,7,4,6,1,3,1,1,3,1,5,NA,4,NA,2,NA,NA,1,2,NA,2,NA,1,1,NA,NA,NA,2,NA,NA,NA,2,NA,1,1,1,1,2,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"235","AREA # 050304","Sagaing","Monywa","Chaung Oo","MMR005015","Chaung-U","Chaung Oo","2","Yes - some difficulty",NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","AREA # 050304","Sagaing","Monywa","Chaung Oo","MMR005015","Chaung-U","Chaung Oo","3","Yes - a lot of difficulty",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"237","AREA # 050304","Sagaing","Monywa","Chaung Oo","MMR005015","Chaung-U","Chaung Oo","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","AREA # 050401","Sagaing","Katha","Katha","MMR005020","Katha","Katha","1","No - no difficulty",578,1505,1734,1693,1706,1737,1529,1546,1425,974,637,402,276,205,174,100,78,43,27,21,10,14,13,8,5,12,8,3,7,6,7,3,8,2,5,4,2,3,5,1,3,NA,1,NA,1,3,NA,3,4,3,5,1,NA,NA,2,1,NA,2,NA,NA,4,2,NA,NA,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","AREA # 050401","Sagaing","Katha","Katha","MMR005020","Katha","Katha","2","Yes - some difficulty",NA,2,2,1,3,NA,1,NA,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","AREA # 050401","Sagaing","Katha","Katha","MMR005020","Katha","Katha","3","Yes - a lot of difficulty",NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","AREA # 050402","Sagaing","Katha","Indaw","MMR005021","Indaw","Indaw","1","No - no difficulty",430,1152,1267,1288,1285,1208,1033,1139,940,637,429,309,203,159,89,94,45,31,20,12,12,7,8,4,8,5,4,5,4,4,5,3,3,2,7,NA,1,2,4,1,1,1,NA,1,2,1,NA,1,NA,1,3,NA,NA,1,NA,2,NA,1,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"242","AREA # 050402","Sagaing","Katha","Indaw","MMR005021","Indaw","Indaw","2","Yes - some difficulty",NA,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","AREA # 050402","Sagaing","Katha","Indaw","MMR005021","Indaw","Indaw","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","AREA # 050403","Sagaing","Katha","Tigyaing","MMR005022","Tigyaing","Tigyaing","1","No - no difficulty",354,1027,1175,1075,1109,1146,1000,1069,879,559,363,258,212,150,88,81,52,32,22,13,11,4,9,3,5,7,6,4,3,3,1,1,NA,3,2,2,1,3,1,2,3,1,NA,3,2,2,3,NA,NA,2,1,2,NA,NA,NA,4,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","AREA # 050403","Sagaing","Katha","Tigyaing","MMR005022","Tigyaing","Tigyaing","2","Yes - some difficulty",NA,NA,3,NA,NA,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","AREA # 050404","Sagaing","Katha","Banmauk","MMR005023","Banmauk","Banmauk","1","No - no difficulty",445,1032,1265,1180,1170,1120,921,966,835,582,369,195,137,90,55,41,40,23,18,8,5,5,2,5,2,4,2,3,3,1,1,1,NA,1,NA,2,1,2,2,NA,1,NA,NA,NA,1,NA,1,2,NA,NA,1,NA,NA,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","AREA # 050404","Sagaing","Katha","Banmauk","MMR005023","Banmauk","Banmauk","2","Yes - some difficulty",NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","AREA # 050405","Sagaing","Katha","Kawlin","MMR005024","Kawlin","Kawlin","1","No - no difficulty",445,1110,1129,1077,1221,1192,1039,1083,898,647,517,323,268,204,127,111,74,43,44,21,16,12,10,9,6,6,3,4,2,3,4,3,5,6,3,2,1,4,NA,3,5,4,2,2,2,2,NA,NA,NA,2,1,1,NA,NA,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"249","AREA # 050405","Sagaing","Katha","Kawlin","MMR005024","Kawlin","Kawlin","2","Yes - some difficulty",NA,1,NA,1,1,2,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","AREA # 050405","Sagaing","Katha","Kawlin","MMR005024","Kawlin","Kawlin","3","Yes - a lot of difficulty",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","AREA # 050406","Sagaing","Katha","Wuntho","MMR005025","Wuntho","Wuntho","1","No - no difficulty",264,610,687,672,632,694,587,562,474,281,198,153,119,89,73,43,24,19,8,4,7,7,1,3,1,6,3,2,6,1,1,3,NA,NA,NA,2,3,4,1,1,3,NA,NA,1,NA,2,NA,NA,1,1,2,NA,1,2,NA,NA,1,NA,1,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","AREA # 050406","Sagaing","Katha","Wuntho","MMR005025","Wuntho","Wuntho","2","Yes - some difficulty",NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","AREA # 050406","Sagaing","Katha","Wuntho","MMR005025","Wuntho","Wuntho","3","Yes - a lot of difficulty",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","AREA # 050407","Sagaing","Katha","Pinlebu","MMR005026","Pinlebu","Pinlebu","1","No - no difficulty",495,1016,1089,1049,1099,1081,891,912,714,503,327,223,128,113,78,55,37,21,18,12,11,5,11,6,2,6,7,3,4,4,5,3,1,1,3,1,2,NA,2,1,2,2,NA,3,NA,1,1,3,1,1,2,NA,4,2,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"255","AREA # 050407","Sagaing","Katha","Pinlebu","MMR005026","Pinlebu","Pinlebu","2","Yes - some difficulty",2,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","AREA # 050501","Sagaing","Kalay","Kalay","MMR005027","Kale","Kalay","1","No - no difficulty",1053,2944,3252,3085,3217,3216,2978,3141,3108,2352,1657,1446,1086,911,629,456,268,194,146,87,65,55,37,25,20,21,16,13,15,10,10,9,2,11,10,7,4,9,5,4,3,7,6,4,5,7,1,5,2,2,5,4,2,1,2,4,2,4,2,1,5,2,1,2,1,NA,NA,2,1,2,2,1,2,NA,2,1,1,2,1,NA,NA,NA,NA,1,1,4
"257","AREA # 050501","Sagaing","Kalay","Kalay","MMR005027","Kale","Kalay","2","Yes - some difficulty",1,3,3,1,4,6,8,1,5,1,1,7,1,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","AREA # 050501","Sagaing","Kalay","Kalay","MMR005027","Kale","Kalay","3","Yes - a lot of difficulty",2,1,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","AREA # 050501","Sagaing","Kalay","Kalay","MMR005027","Kale","Kalay","4","Yes - cannot see at all",NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","AREA # 050502","Sagaing","Kalay","Kalewa","MMR005028","Kalewa","Kalewa","1","No - no difficulty",195,534,565,468,532,559,503,416,433,290,170,131,89,55,41,38,17,12,9,4,6,5,2,3,NA,3,3,3,NA,2,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","AREA # 050502","Sagaing","Kalay","Kalewa","MMR005028","Kalewa","Kalewa","2","Yes - some difficulty",NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","AREA # 050502","Sagaing","Kalay","Kalewa","MMR005028","Kalewa","Kalewa","4","Yes - cannot see at all",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","AREA # 050503","Sagaing","Kalay","Mingin","MMR005029","Mingin","Mingin","1","No - no difficulty",438,961,1096,944,958,953,973,1002,866,656,473,352,285,207,135,83,46,25,21,11,7,11,15,12,9,3,2,3,3,2,NA,2,3,6,3,5,2,1,3,2,1,1,2,2,NA,7,1,2,NA,1,3,1,NA,3,1,2,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"264","AREA # 050503","Sagaing","Kalay","Mingin","MMR005029","Mingin","Mingin","2","Yes - some difficulty",NA,NA,2,NA,NA,4,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
